CSH2,2441
CSHL1,2442
CSK,2444
CSKMT,33113
CSMD1,14026
CSMD2,19290
CSMD2-AS1,40882
CSMD3,19291
CSN1S1,2445
CSN1S2AP,20230
CSN1S2BP,20227
CSN2,2447
CSN3,2446
CSNK1A1,2451
CSNK1A1L,20289
CSNK1A1P1,30446
CSNK1A1P2,30445
CSNK1A1P3,38669
CSNK1D,2452
CSNK1E,2453
CSNK1G1,2454
CSNK1G2,2455
CSNK1G2-AS1,28604
CSNK1G2P1,49739
CSNK1G3,2456
CSNK2A1,2457
CSNK2A2,2459
CSNK2A3,2458
CSNK2B,2460
CSNKA2IP,53637
CSP1,54777
CSP2,54779
CSP3,54780
CSPG4,2466
CSPG4BP,51505
CSPG4P1Y,16478
CSPG4P2Y,32424
CSPG4P3Y,38111
CSPG4P4Y,38535
CSPG4P5,29403
CSPG4P9,48360
CSPG4P10,48361
CSPG4P11,48363
CSPG4P12,48362
CSPG4P13,49195
CSPG5,2467
CSPP1,26193
CSRNP1,14300
CSRNP2,16006
CSRNP3,30729
CSRP1,2469
CSRP1-AS1,55856
CSRP2,2470
CSRP2P1,2471
CSRP3,2472
CSRP3-AS1,54183
CST1,2473
CST2,2474
CST2P1,45042
CST3,2475
CST4,2476
CST5,2477
CST6,2478
CST7,2479
CST8,2480
CST9,13261
CST9L,16233
CST9LP1,39552
CST9LP2,44337
CST11,15959
CST12P,31920
CST13P,44335
CSTA,2481
CSTB,2482
CSTF1,2483
CSTF2,2484
CSTF2T,17086
CSTF3,2485
CSTF3-DT,27882
CSTL1,15958
CSTP1,2486
CSTP2,2487
CT45A1,33267
CT45A2,28400
CT45A3,33268
CT45A5,33270
CT45A6,33271
CT45A7,51260
CT45A8,51261
CT45A9,51262
CT45A10,51263
CT45A11P,51336
CT45B1P,33580
CT47A1,33282
CT47A2,33283
CT47A3,33284
CT47A4,33285
CT47A5,33286
CT47A6,33287
CT47A7,33288
CT47A8,33289
CT47A9,33290
CT47A10,33291
CT47A11,27397
CT47A12,33292
CT47B1,33293
CT55,26047
CT62,27286
CT66,54198
CT69,37196
CT70,37195
CT75,37174
CT83,33494
CTAG1A,24198
CTAG1B,2491
CTAG2,2492
CTAGE1,24346
CTAGE3P,24348
CTAGE4,24772
CTAGE6,28644
CTAGE7P,25111
CTAGE8,37294
CTAGE9,37275
CTAGE10P,37288
CTAGE11P,37293
CTAGE12P,37297
CTAGE13P,37298
CTAGE14P,37299
CTAGE15,37295
CTAGE16P,41967
CTBP1,2494
CTBP1-AS,48337
CTBP1-DT,28307
CTBP2,2495
CTBP2P1,23940
CTBP2P2,45194
CTBP2P3,45195
CTBP2P4,45196
CTBP2P5,45197
CTBP2P6,45198
CTBP2P7,45199
CTBP2P8,45200
CTBP2P9,54511
CTBP2P10,54512
CTBP2P11,54513
CTBS,2496
CTC1,26169
CTCF,13723
CTCF-DT,55409
CTCFL,16234
CTDNEP1,19085
CTDP1,2498
CTDP1-DT,26370
CTDSP1,21614
CTDSP2,17077
CTDSPL,16890
CTDSPL2,26936
CTDSPL2-DT,55415
CTDSPL2P1,55031
CTDSPL2P2,55042
CTF1,2499
CTF2P,33173
CTH,2501
CTHRC1,18831
CTHRC1P1,50463
CTIF,23925
CTLA4,2505
CTNNA1,2509
CTNNA1-AS1,55535
CTNNA1P1,2513
CTNNA2,2510
CTNNA2-AS1,40165
CTNNA3,2511
CTNNAL1,2512
CTNNB1,2514
CTNNBIP1,16913
CTNNBL1,15879
CTNNBL1P1,54948
CTNND1,2515
CTNND2,2516
CTNS,2518
CTPS1,2519
CTPS2,2520
CTR9,16850
CTRB1,2521
CTRB2,2522
CTRC,2523
CTRL,2524
CTSA,9251
CTSB,2527
CTSC,2528
CTSD,2529
CTSE,2530
CTSF,2531
CTSG,2532
CTSH,2535
CTSK,2536
CTSL,2537
CTSL3P,33132
CTSLP1,2539
CTSLP2,2540
CTSLP3,2541
CTSLP4,23645
CTSLP6,23611
CTSLP8,39084
CTSO,2542
CTSS,2545
CTSV,2538
CTSW,2546
CTSZ,2547
CTTN,3338
CTTN-DT,55592
CTTNBP2,15679
CTTNBP2NL,25330
CTU1,29590
CTU2,28005
CTXN1,31108
CTXN2,31109
CTXN2-AS1,55426
CTXN3,31110
CTXND1,50507
CTXND2,53440
CUBN,2548
CUBNP1,44983
CUBNP2,44984
CUBNP3,44985
CUEDC1,31350
CUEDC2,28352
CUL1,2551
CUL1P1,49567
CUL2,2552
CUL3,2553
CUL4A,2554
CUL4AP1,44027
CUL4B,2555
CUL5,2556
CUL7,21024
CUL9,15982
CUPIN1P,54490
CUTA,21101
CUTALP,27367
CUTC,24271
CUX1,2557
CUX2,19347
CUX2P1,33694
CUX2P2,33695
CUZD1,17937
CWC15,26939
CWC22,29322
CWC25,25989
CWC27,10664
CWF19L1,25613
CWF19L2,26508
CWH43,26133
CX3CL1,10647
CX3CR1,2558
CXADR,2559
CXADRP1,23770
CXADRP2,33973
CXADRP3,33974
CXCL1,4602
CXCL1P1,10641
CXCL2,4603
CXCL3,4604
CXCL5,10642
CXCL6,10643
CXCL8,6025
CXCL9,7098
CXCL10,10637
CXCL11,10638
CXCL12,10672
CXCL13,10639
CXCL14,10640
CXCL16,16642
CXCL17,19232
CXCR1,6026
CXCR2,6027
CXCR2P1,6028
CXCR3,4540
CXCR4,2561
CXCR5,1060
CXCR6,16647
CXorf38,28589
CXorf49,30891
CXorf49B,34229
CXorf51A,30533
CXorf51B,42787
CXorf58,26356
CXorf65,33713
CXorf66,33743
CXXC1,24343
CXXC1P1,27864
CXXC4,24593
CXXC4-AS1,41054
CXXC5,26943
CXXC5-AS1,53009
CYB5A,2570
CYB5AP2,2573
CYB5AP3,2574
CYB5AP4,2575
CYB5AP5,2576
CYB5B,24374
CYB5D1,26516
CYB5D2,28471
CYB5R1,13397
CYB5R2,24376
CYB5R3,2873
CYB5R4,20147
CYB5RL,32220
CYB561,2571
CYB561A3,23014
CYB561D1,26804
CYB561D2,30253
CYBA,2577
CYBB,2578
CYBC1,28672
CYBRD1,20797
CYC1,2579
CYCS,19986
CYCSP1,20095
CYCSP2,24410
CYCSP3,24395
CYCSP4,24413
CYCSP5,24416
CYCSP6,24421
CYCSP7,24422
CYCSP8,24423
CYCSP10,24384
CYCSP11,24385
CYCSP12,24386
CYCSP14,24388
CYCSP16,24389
CYCSP17,24390
CYCSP18,24391
CYCSP19,24392
CYCSP20,24394
CYCSP22,24396
CYCSP23,24397
CYCSP24,24398
CYCSP25,24399
CYCSP26,24400
CYCSP27,24401
CYCSP28,24402
CYCSP29,24403
CYCSP30,24405
CYCSP32,24406
CYCSP33,24407
CYCSP34,24408
CYCSP35,24409
CYCSP38,24411
CYCSP39,24412
CYCSP40,24414
CYCSP41,2580
CYCSP42,2581
CYCSP43,24417
CYCSP44,24418
CYCSP45,24419
CYCSP46,23941
CYCSP48,23942
CYCSP49,23943
CYCSP51,24383
CYCSP52,24393
CYCSP53,24404
CYCSP55,21252
CYCTP,24424
CYFIP1,13759
CYFIP2,13760
CYGB,16505
CYHR1,17806
CYLC1,2582
CYLC2,2583
CYLD,2584
CYLD-AS1,55352
CYMP,2588
CYMP-AS1,52509
CYP1A1,2595
CYP1A2,2596
CYP1B1,2597
CYP1B1-AS1,28543
CYP1D1P,39968
CYP2A6,2610
CYP2A7,2611
CYP2A7P1,2612
CYP2A7P2,2613
CYP2A13,2608
CYP2AB1P,39975
CYP2AC1P,39976
CYP2B6,2615
CYP2B7P,2616
CYP2C8,2622
CYP2C9,2623
CYP2C18,2620
CYP2C19,2621
CYP2C23P,39970
CYP2C56P,39971
CYP2C58P,39969
CYP2C59P,42406
CYP2C60P,42410
CYP2C61P,39972
CYP2C63P,42411
CYP2C64P,39974
CYP2C115P,42405
CYP2D6,2625
CYP2D7,2624
CYP2D8P,2628
CYP2E1,2631
CYP2F1,2632
CYP2F2P,18851
CYP2G1P,2633
CYP2G2P,15653
CYP2J2,2634
CYP2R1,20580
CYP2S1,15654
CYP2T1P,18852
CYP2T3P,18853
CYP2U1,20582
CYP2U1-AS1,54817
CYP2W1,20243
CYP3A4,2637
CYP3A5,2638
CYP3A7,2640
CYP3A7-CYP3A51P,51504
CYP3A43,17450
CYP3A51P,42418
CYP3A52P,42412
CYP3A54P,42413
CYP3A137P,42419
CYP4A11,2642
CYP4A22,20575
CYP4A22-AS1,43715
CYP4A26P,39980
CYP4A27P,42414
CYP4A43P,42417
CYP4A44P,42416
CYP4B1,2644
CYP4F2,2645
CYP4F3,2646
CYP4F8,2648
CYP4F9P,39940
CYP4F10P,39943
CYP4F11,13265
CYP4F12,18857
CYP4F22,26820
CYP4F23P,39944
CYP4F24P,39945
CYP4F25P,39949
CYP4F26P,39948
CYP4F27P,39946
CYP4F29P,2647
CYP4F30P,25270
CYP4F31P,39955
CYP4F32P,39951
CYP4F33P,39952
CYP4F34P,39953
CYP4F35P,39954
CYP4F36P,42407
CYP4F44P,39957
CYP4F45P,39950
CYP4F59P,39947
CYP4F60P,42468
CYP4F61P,42469
CYP4F62P,39956
CYP4V2,23198
CYP4X1,20244
CYP4Z1,20583
CYP4Z2P,24426
CYP7A1,2651
CYP7B1,2652
CYP8B1,2653
CYP11A1,2590
CYP11B1,2591
CYP11B2,2592
CYP17A1,2593
CYP17A1-AS1,31671
CYP19A1,2594
CYP20A1,20576
CYP21A1P,2599
CYP21A2,2600
CYP24A1,2602
CYP26A1,2603
CYP26B1,20581
CYP26C1,20577
CYP26C1-DT,55836
CYP27A1,2605
CYP27B1,2606
CYP27C1,33480
CYP39A1,17449
CYP46A1,2641
CYP46A4P,42349
CYP51A1,2649
CYP51A1-AS1,50694
CYP51A1P1,20245
CYP51A1P2,20251
CYP51A1P3,41991
CYREN,22432
CYRIA,25373
CYRIB,25216
CYS1,18525
CYSLTR1,17451
CYSLTR2,18274
CYSRT1,30529
CYSTM1,30239
CYTH1,9501
CYTH1P1,54900
CYTH2,9502
CYTH3,9504
CYTH4,9505
CYTIP,9506
CYTL1,24435
CYTOR,28717
CYYR1,16274
CYYR1-AS1,39560
CZIB,26059
CZIB-DT,55408
D2HGDH,28358
DAAM1,18142
DAAM2,18143
DAAM2-AS1,40830
DAB1,2661
DAB1-AS1,49443
DAB2,2662
DAB2IP,17294
DACH1,2663
DACH2,16814
DACOR1,51902
DACT1,17748
DACT2,21231
DACT3,30745
DACT3-AS1,44120
DAD1,2664
DAD1P1,18295
DAG1,2666
DAGLA,1165
DAGLB,28923
DALIR,51429
DALRD3,25536
DANCR,28964
DAND5,26780
DANT1,50863
DANT2,50862
DAO,2671
DAOA,21191
DAOA-AS1,30243
DAP,2672
DAP-DT,55214
DAP3,2673
DAP3P1,17624
DAP3P2,29762
DAPK1,2674
DAPK1-IT1,43591
DAPK2,2675
DAPK3,2676
DAPL1,21490
DAPP1,16500
DARS1,2678
DARS1-AS1,40170
DARS2,25538
DAW1,26383
DAXX,2681
DAZ1,2682
DAZ2,15964
DAZ3,15965
DAZ4,15966
DAZAP1,2683
DAZAP2,2684
DAZAP2P1,43869
DAZL,2685
DBET,43904
DBF4,17364
DBF4B,17883
DBF4P1,45059
DBF4P2,45060
DBF4P3,45061
DBH,2689
DBH-AS1,24155
DBI,2690
DBIL5P,38519
DBIL5P2,38518
DBIP1,2692
DBIP2,2691
DBIP3,38517
DBN1,2695
DBNDD1,28455
DBNDD2,15881
DBNL,2696
DBP,2697
DBR1,15594
DBT,2698
DBX1,33185
DBX2,33186
DBX2-AS1,55479
DCAF1,30911
DCAF4,20229
DCAF4L1,27723
DCAF4L2,26657
DCAF5,20224
DCAF6,30002
DCAF7,30915
DCAF8,24891
DCAF8-DT,55792
DCAF8L1,31810
DCAF8L2,31811
DCAF10,23686
DCAF11,20258
DCAF12,19911
DCAF12L1,29395
DCAF12L2,32950
DCAF13,24535
DCAF13P1,43866
DCAF13P2,43867
DCAF13P3,43868
DCAF15,25095
DCAF16,25987
DCAF17,25784
DCAKD,26238
DCANP1,24459
DCBLD1,21479
DCBLD2,24627
DCC,2701
DCD,14669
DCDC1,20625
DCDC2,18141
DCDC2B,32576
DCDC2C,32696
DCHS1,13681
DCHS1-AS1,40650
DCHS2,23111
DCK,2704
DCLK1,2700
DCLK2,19002
DCLK3,19005
DCLRE1A,17660
DCLRE1B,17641
DCLRE1C,17642
DCLRE1CP1,44877
DCN,2705
DCP1A,18714
DCP1B,24451
DCP2,24452
DCPS,29812
DCR,2708
DCST1,26539
DCST1-AS1,41147
DCST2,26562
DCSTAMP,18549
DCT,2709
DCTD,2710
DCTN1,2711
DCTN1-AS1,44151
DCTN2,2712
DCTN3,2713
DCTN4,15518
DCTN5,24594
DCTN6,16964
DCTN6-DT,55241
DCTPP1,28777
DCUN1D1,18184
DCUN1D2,20328
DCUN1D2-AS,39889
DCUN1D3,28734
DCUN1D4,28998
DCUN1D5,28409
DCX,2714
DCXR,18985
DCXR-DT,54083
DDA1,28360
DDAH1,2715
DDAH2,2716
DDB1,2717
DDB2,2718
DDC,2719
DDC-AS1,40171
DDHD1,19714
DDHD1-DT,55441
DDHD2,29106
DDI1,18961
DDI2,24578
DDIAS,26351
DDIT3,2726
DDIT4,24944
DDIT4-AS1,52379
DDIT4L,30555
DDIT4L-AS1,55562
DDN,24458
DDN-AS1,53464
DDO,2727
DDOST,2728
DDR1,2730
DDR1-DT,28694
DDR2,2731
DDRGK1,16110
DDT,2732
DDTL,33446
DDTP1,44546
DDX1,2734
DDX3ILA1,55358
DDX3P1,42171
DDX3P2,42172
DDX3P3,42173
DDX3X,2745
DDX3Y,2699
DDX4,18700
DDX5,2746
DDX6,2747
DDX6P1,13948
DDX6P2,37806
DDX10,2735
DDX10P1,44960
DDX10P2,44961
DDX11,2736
DDX11-AS1,44176
DDX11L1,37102
DDX11L2,37103
DDX11L3,37104
DDX11L4,37105
DDX11L5,37106
DDX11L6,37107
DDX11L7,37108
DDX11L8,37101
DDX11L9,37109
DDX11L10,14125
DDX11L11,37110
DDX11L13,37112
DDX11L15,37114
DDX11L16,37115
DDX11L17,55080
DDX12P,2737
DDX17,2740
DDX18,2741
DDX18P1,20007
DDX18P2,21432
DDX18P3,33966
DDX18P4,33967
DDX18P5,33968
DDX18P6,31126
DDX19A,25628
DDX19A-DT,55349
DDX19B,2742
DDX20,2743
DDX20P1,44673
DDX21,2744
DDX23,17347
DDX24,13266
DDX25,18698
DDX27,15837
DDX28,17330
DDX31,16715
DDX39A,17821
DDX39AP1,39664
DDX39B,13917
DDX39B-AS1,39771
DDX39BP1,33450
DDX39BP2,33461
DDX41,18674
DDX42,18676
DDX43,18677
DDX43P1,50780
DDX43P2,50781
DDX43P3,50782
DDX46,18681
DDX47,18682
DDX49,18684
DDX50,17906
DDX50P1,18974
DDX50P2,18975
DDX51,20082
DDX52,20038
DDX53,20083
DDX54,20084
DDX55,20085
DDX55P1,49852
DDX56,18193
DDX58,19102
DDX59,25360
DDX59-AS1,41094
DDX60,25942
DDX60L,26429
DEAF1,14677
DECR1,2753
DECR2,2754
DEDD,2755
DEDD2,24450
DEF6,2760
DEF8,25969
DEFA1,2761
DEFA1A3,32231
DEFA1B,33596
DEFA3,2762
DEFA4,2763
DEFA5,2764
DEFA6,2765
DEFA7P,31798
DEFA8P,31799
DEFA9P,31800
DEFA10P,31801
DEFA11P,33354
DEFB1,2766
DEFB4A,2767
DEFB4B,30193
DEFB103A,15967
DEFB103B,31702
DEFB104A,18115
DEFB104B,26165
DEFB105A,18087
DEFB105B,29930
DEFB106A,18088
DEFB106B,28879
DEFB107A,18086
DEFB107B,31918
DEFB108A,18089
DEFB108B,29966
DEFB108C,30847
DEFB108D,26227
DEFB108E,30174
DEFB108F,38062
DEFB109A,18090
DEFB109B,33469
DEFB109C,43844
DEFB109D,30838
DEFB109E,30592
DEFB109F,38066
DEFB110,18091
DEFB112,18093
DEFB113,18094
DEFB114,18095
DEFB115,18096
DEFB116,18097
DEFB117,18098
DEFB118,16196
DEFB119,18099
DEFB121,18101
DEFB122,18102
DEFB123,18103
DEFB124,18104
DEFB125,18105
DEFB126,15900
DEFB127,16206
DEFB128,18106
DEFB129,16218
DEFB130A,18107
DEFB130B,39814
DEFB130C,43843
DEFB130D,38059
DEFB131A,18108
DEFB131B,38058
DEFB131C,38060
DEFB131D,38061
DEFB131E,39765
DEFB132,33806
DEFB133,31331
DEFB134,32399
DEFB135,32400
DEFB136,34433
DEFT1P,18339
DEFT1P2,33599
DEGS1,13709
DEGS2,20113
DEK,2768
DELE1,28969
DELEC1,23658
DENND1A,29324
DENND1B,28404
DENND1C,26225
DENND2A,22212
DENND2B,11350
DENND2C,24748
DENND2D,26192
DENND3,29134
DENND3-AS1,55537
DENND4A,24321
DENND4B,29044
DENND4C,26079
DENND5A,19344
DENND5B,28338
DENND5B-AS1,42517
DENND6A,26635
DENND6A-AS1,41152
DENND6A-DT,51592
DENND6B,32690
DENND10,31793
DENND10P1,30886
DENND11,29472
DENR,2769
DEPDC1,22949
DEPDC1-AS1,50592
DEPDC1B,24902
DEPDC1P1,31125
DEPDC1P2,33975
DEPDC4,22952
DEPDC5,18423
DEPDC7,29899
DEPP1,23355
DEPTOR,22953
DEPTOR-AS1,55602
DERA,24269
DERL1,28454
DERL2,17943
DERL3,14236
DERPC,54084
DES,2770
DESI1,24577
DESI2,24264
DET1,25477
DEUP1,26344
DEXI,13267
DFFA,2772
DFFB,2773
DFFBP1,49815
DGAT1,2843
DGAT2,16940
DGAT2-DT,27451
DGAT2L6,23250
DGAT2L7P,44367
DGCR,2844
DGCR2,2845
DGCR5,16757
DGCR6,2846
DGCR6L,18551
DGCR8,2847
DGCR11,17226
DGKA,2849
DGKB,2850
DGKD,2851
DGKE,2852
DGKG,2853
DGKH,2854
DGKI,2855
DGKK,32395
DGKQ,2856
DGKZ,2857
DGKZP1,39263
DGLUCY,20498
DGUOK,2858
DGUOK-AS1,43441
DHCR7,2860
DHCR24,2859
DHCR24-DT,53969
DHDDS,20603
DHDDS-AS1,40925
DHDH,17887
DHFR,2861
DHFR2,27309
DHFRP1,2862
DHFRP2,2863
DHFRP3,52354
DHFRP5,52355
DHFRP6,52356
DHH,2865
DHODH,2867
DHPS,2869
DHRS1,16445
DHRS2,18349
DHRS3,17693
DHRS4,16985
DHRS4-AS1,23175
DHRS4L1,19732
DHRS4L2,19731
DHRS7,21524
DHRS7B,24547
DHRS7C,32423
DHRS9,16888
DHRS11,28639
DHRS12,25832
DHRS13,28326
DHRSX,18399
DHRSX-IT1,38713
DHTKD1,23537
DHX8,2749
DHX9,2750
DHX9P1,2751
DHX15,2738
DHX16,2739
DHX29,15815
DHX30,16716
DHX32,16717
DHX33,16718
DHX33-DT,52937
DHX34,16719
DHX35,15861
DHX35-DT,55365
DHX36,14410
DHX37,17210
DHX38,17211
DHX40,18018
DHX40P1,20687
DHX57,20086
DHX58,29517
DIABLO,21528
DIAPH1,2876
DIAPH1-AS1,40177
DIAPH2,2877
DIAPH2-AS1,16972
DIAPH3,15480
DIAPH3-AS1,39915
DIAPH3-AS2,39916
DICER1,17098
DICER1-AS1,43017
DIDO1,2680
DIMT1,30217
DIMT1P1,52892
DINOL,53146
DIO1,2883
DIO2,2884
DIO2-AS1,44153
DIO3,2885
DIO3OS,20348
DIP2A,17217
DIP2A-IT1,41430
DIP2B,29284
DIP2C,29150
DIP2C-AS1,30724
DIPK1A,32213
DIPK1B,28290
DIPK1C,31729
DIPK2A,28490
DIPK2B,25866
DIRAS1,19127
DIRAS2,19323
DIRAS3,687
DIRC1,15760
DIRC3,17805
DIRC3-AS1,50636
DIS3,20604
DIS3L,28698
DIS3L-AS1,55369
DIS3L2,28648
DIS3L2P1,14021
DISC1,2888
DISC1-IT1,41325
DISC1FP1,33625
DISC2,2889
DISP1,19711
DISP2,19712
DISP3,29251
DIXDC1,23695
DKC1,2890
DKK1,2891
DKK2,2892
DKK3,2893
DKK4,2894
DKKL1,16528
DKKL1P1,16593
DLAT,2896
DLC1,2897
DLD,2898
DLEC1,2899
DLEC1P1,44545
DLEU1,13747
DLEU1-AS1,50496
DLEU2,13748
DLEU2L,13225
DLEU7,17567
DLEU7-AS1,39966
DLG1,2900
DLG1-AS1,44154
DLG2,2901
DLG2-AS1,37132
DLG2-AS2,40179
DLG3,2902
DLG3-AS1,40182
DLG4,2903
DLG5,2904
DLG5-AS1,45109
DLGAP1,2905
DLGAP1-AS1,31676
DLGAP1-AS2,28146
DLGAP1-AS3,27317
DLGAP1-AS4,44333
DLGAP1-AS5,27586
DLGAP2,2906
DLGAP2-AS1,50467
DLGAP3,30368
DLGAP4,24476
DLGAP4-AS1,51223
DLGAP5,16864
DLGAP5P1,23945
DLGAP5P2,55016
DLK1,2907
DLK2,21113
DLL1,2908
DLL3,2909
DLL4,2910
DLST,2911
DLSTP1,2912
DLX1,2914
DLX2,2915
DLX2-DT,50638
DLX3,2916
DLX4,2917
DLX5,2918
DLX6,2919
DLX6-AS1,37151
DLX6-AS2,40183
DM1-AS,53125
DMAC1,30536
DMAC1P1,49128
DMAC2,25496
DMAC2L,18799
DMAP1,18291
DMBT1,2926
DMBT1L1,49497
DMBX1,19026
DMC1,2927
DMD,2928
DMD-AS3,40185
DMGDH,24475
DMKN,25063
DMP1,2932
DMPK,2933
DMRT1,2934
DMRT2,2935
DMRT3,13909
DMRTA1,13826
DMRTA2,13908
DMRTB1,13913
DMRTC1,13910
DMRTC1B,31686
DMRTC2,13911
DMTF1,14603
DMTF1-AS1,55864
DMTN,3382
DMWD,2936
DMXL1,2937
DMXL1-DT,55568
DMXL2,2938
DNA2,2939
DNAAF1,30539
DNAAF2,20188
DNAAF3,30492
DNAAF3-AS1,55292
DNAAF4,21493
DNAAF4-CCPG1,43019
DNAAF5,26013
DNAAF6,28570
DNAAF8,25081
DNAAF9,17721
DNAAF10,25176
DNAAF11,16725
DNAAF11P1,51151
DNAH1,2940
DNAH2,2948
DNAH3,2949
DNAH5,2950
DNAH6,2951
DNAH7,18661
DNAH8,2952
DNAH8-AS1,40188
DNAH8-DT,55663
DNAH9,2953
DNAH10,2941
DNAH10OS,37121
DNAH11,2942
DNAH12,2943
DNAH14,2945
DNAH17,2946
DNAH17-AS1,48594
DNAI1,2954
DNAI2,18744
DNAI3,30711
DNAI4,26252
DNAI7,29599
DNAJA1,5229
DNAJA1P1,39337
DNAJA1P2,39338
DNAJA1P3,39339
DNAJA1P4,39340
DNAJA1P5,39341
DNAJA1P6,39342
DNAJA2,14884
DNAJA2-DT,55375
DNAJA3,11808
DNAJA4,14885
DNAJA4-DT,55412
DNAJB1,5270
DNAJB1P1,24988
DNAJB2,5228
DNAJB3,32397
DNAJB4,14886
DNAJB5,14887
DNAJB5-DT,49846
DNAJB5P1,50449
DNAJB6,14888
DNAJB6P1,54754
DNAJB6P2,54755
DNAJB6P3,54756
DNAJB6P4,54757
DNAJB6P5,54758
DNAJB6P6,54759
DNAJB6P7,54760
DNAJB6P8,54761
DNAJB7,24986
DNAJB8,23699
DNAJB8-AS1,41029
DNAJB9,6968
DNAJB11,14889
DNAJB12,14891
DNAJB12P1,54762
DNAJB13,30718
DNAJB14,25881
DNAJC1,20090
DNAJC2,13192
DNAJC3,9439
DNAJC3-DT,39808
DNAJC4,5271
DNAJC5,16235
DNAJC5B,24138
DNAJC5G,24844
DNAJC6,15469
DNAJC7,12392
DNAJC8,15470
DNAJC8P1,19928
DNAJC9,19123
DNAJC9-AS1,31432
DNAJC10,24637
DNAJC11,25570
DNAJC12,28908
DNAJC13,30343
DNAJC14,24581
DNAJC15,20325
DNAJC16,29157
DNAJC17,25556
DNAJC17P1,54782
DNAJC18,28429
DNAJC19,30528
DNAJC19P1,45064
DNAJC19P2,45065
DNAJC19P3,45066
DNAJC19P4,45067
DNAJC19P5,45068
DNAJC19P6,45069
DNAJC19P7,45070
DNAJC19P8,45071
DNAJC19P9,45072
DNAJC21,27030
DNAJC22,25802
DNAJC24,26979
DNAJC25,34187
DNAJC25-GNG10,37501
DNAJC27,30290
DNAJC27-AS1,42943
DNAJC28,1297
DNAJC30,16410
DNAL1,23247
DNAL4,2955
DNALI1,14353
DNASE1,2956
DNASE1L1,2957
DNASE1L2,2958
DNASE1L3,2959
DNASE2,2960
DNASE2B,28875
DND1,23799
DND1P1,31444
DND1P2,31445
DNER,24456
DNHD1,26532
DNLZ,33879
DNM1,2972
DNM1L,2973
DNM1P5,21122
DNM1P9,21126
DNM1P17,21134
DNM1P18,21135
DNM1P19,21136
DNM1P24,35171
DNM1P25,35172
DNM1P26,35173
DNM1P27,35174
DNM1P28,35175
DNM1P29,35176
DNM1P30,35177
DNM1P31,35178
DNM1P32,35179
DNM1P33,35180
DNM1P34,35181
DNM1P35,35182
DNM1P36,35186
DNM1P37,35187
DNM1P38,35188
DNM1P39,35189
DNM1P40,35190
DNM1P41,35191
DNM1P43,35193
DNM1P44,35194
DNM1P45,35195
DNM1P46,35199
DNM1P47,35200
DNM1P48,38801
DNM1P49,47040
DNM1P50,48499
DNM1P51,48500
DNM2,2974
DNM3,29125
DNM3-IT1,41494
DNM3OS,41228
DNMBP,30373
DNMBP-AS1,20431
DNMT1,2976
DNMT3A,2978
DNMT3AP1,23164
DNMT3B,2979
DNMT3L,2980
DNMT3L-AS1,40189
DNPEP,2981
DNPEP-AS1,55789
DNPH1,21218
DNTT,2983
DNTTIP1,16160
DNTTIP2,24013
DOC2A,2985
DOC2B,2986
DOC2GP,37962
DOCK1,2987
DOCK2,2988
DOCK3,2989
DOCK4,19192
DOCK4-AS1,40876
DOCK5,23476
DOCK6,19189
DOCK7,19190
DOCK7-DT,55670
DOCK8,19191
DOCK8-AS1,26436
DOCK8-AS2,55822
DOCK9,14132
DOCK9-AS1,40672
DOCK9-DT,43696
DOCK10,23479
DOCK11,23483
DOCK11P1,31719
DOHH,28662
DOK1,2990
DOK2,2991
DOK3,24583
DOK4,19868
DOK5,16173
DOK6,28301
DOK7,26594
DOLK,23406
DOLPP1,29565
DONSON,2993
DOP1A,21194
DOP1B,1291
DOT1L,24948
DPAGT1,2995
DPCD,24542
DPEP1,3002
DPEP2,23028
DPEP2NB,52385
DPEP3,23029
DPF1,20225
DPF2,9964
DPF3,17427
DPH1,3003
DPH2,3004
DPH3,27717
DPH3P1,16136
DPH3P2,38719
DPH5,24270
DPH6,30543
DPH6-DT,44147
DPH7,25199
DPM1,3005
DPM2,3006
DPM3,3007
DPP3,3008
DPP3-DT,55494
DPP3P1,51349
DPP3P2,51350
DPP4,3009
DPP4-DT,40191
DPP6,3010
DPP7,14892
DPP8,16490
DPP9,18648
DPP9-AS1,50706
DPP10,20823
DPP10-AS1,40941
DPP10-AS2,40940
DPP10-AS3,40939
DPPA2,19197
DPPA2P1,38448
DPPA2P2,44627
DPPA2P3,44628
DPPA2P4,44629
DPPA3,19199
DPPA3P1,32345
DPPA3P2,20417
DPPA3P3,49062
DPPA4,19200
DPPA4P1,44903
DPPA5,19201
DPPA5P1,43752
DPPA5P2,43754
DPPA5P3,44688
DPPA5P4,49665
DPRX,32166
DPRXP1,32167
DPRXP2,32168
DPRXP3,32169
DPRXP4,32170
DPRXP5,32171
DPRXP6,32172
DPRXP7,32173
DPT,3011
DPY19L1,22205
DPY19L1P1,22395
DPY19L1P2,22851
DPY19L2,19414
DPY19L2P1,22305
DPY19L2P2,21764
DPY19L2P3,22367
DPY19L2P4,22176
DPY19L2P5,51620
DPY19L3,27120
DPY19L3-DT,55307
DPY19L4,27829
DPY19L4P1,53907
DPY19L4P2,53908
DPY30,24590
DPYD,3012
DPYD-AS1,40195
DPYD-AS2,40196
DPYD-IT1,41326
DPYS,3013
DPYSL2,3014
DPYSL3,3015
DPYSL4,3016
DPYSL5,20637
DQX1,20410
DR1,3017
DRAIC,27082
DRAM1,25645
